Time,Velocity,Displacement
6.395,-0.028441344357493275,-0.019237353601899276
6.4,-0.02608842804430501,-0.019367795742120802
6.405,-0.02325158032451349,-0.01948405364374337
6.41,-0.02237685384885105,-0.019595937912987624
6.415,-0.024563462973494137,-0.019718755227855097
6.42,-0.02871213948275546,-0.019862315925268874
6.425,-0.03388028712509073,-0.02003171736089433
6.43,-0.03849104718307188,-0.02022417259680969
6.435,-0.04098985328286988,-0.02042912186322404
6.44,-0.03996590094919365,-0.020628951367970008
6.445,-0.03605922636977617,-0.02080924749981889
6.45,-0.03039055785229434,-0.020961200289080363
6.455,-0.02460781233743586,-0.021084239350767545
6.46,-0.020543763984207798,-0.02118695817068858
6.465,-0.018890161187510617,-0.021281408976626132
6.47,-0.02075676998928982,-0.021385192826572582
6.475,-0.024575036888930684,-0.021508068011017234
6.48,-0.029672241088923208,-0.021656429216461853
6.485,-0.03484778204985666,-0.021830668126711136
6.49,-0.03817876066519558,-0.022021561930037115
6.495,-0.03928881981314453,-0.02221800602910284
6.5,-0.03701683808317067,-0.022403090219518692
6.505,-0.03246319025326374,-0.02256540617078501
6.51,-0.027050803772995766,-0.022700660189649988
6.515,-0.02204257360858461,-0.022810873057692912
6.52,-0.017818345692928055,-0.02289996478615755
6.525,-0.0149175242226402,-0.02297455240727075
6.53,-0.01401212044744075,-0.023044613009507952
6.535,-0.015127746902118079,-0.023120251744018546
6.54,-0.017441657514436187,-0.02320746003159073
6.545,-0.020096779558113505,-0.023307943929381295
6.55,-0.02280796623085157,-0.02342198376053555
6.555,-0.025406625301120842,-0.023549016887041155
6.56,-0.02711774948251326,-0.02368460563445372
6.565,-0.02797901448917677,-0.023824500706899607
6.57,-0.027403371904936878,-0.023961517566424288
6.575,-0.025898201168477422,-0.024091008572266676
6.58,-0.02361323373722377,-0.024209074740952793
6.585,-0.020631846810607903,-0.024312233975005832
6.59,-0.018196115447546315,-0.024403214552243563
6.595,-0.01565666142998324,-0.02448149785939348
6.6,-0.014032401727386968,-0.024551659868030415
6.605,-0.013745260009129403,-0.02462038616807606
6.61,-0.014866865195932728,-0.024694720494055727
6.615,-0.016696794871901434,-0.024778204468415232
6.62,-0.018801219819465052,-0.024872210567512557
6.625,-0.020858566623955303,-0.024976503400632333
6.63,-0.0225444625740342,-0.025089225713502503
6.635,-0.02375708020933071,-0.025208011114549157
6.64,-0.024243625118937125,-0.025329229240143844
6.645,-0.023853220595731344,-0.025448495343122497
6.65,-0.02282991099377681,-0.02556264489809138
6.655,-0.02115684028254982,-0.02566842909950413
6.66,-0.01921484555050031,-0.025764503327256633
6.665,-0.01723454178634663,-0.025850676036188368
6.67,-0.015372878983986229,-0.025927540431108297
6.675,-0.014593141771825338,-0.026000506139967423
6.68,-0.015913146853732917,-0.02608007187423609
6.685,-0.018676328666278028,-0.02617345351756748
6.69,-0.022017837551198804,-0.026283542705323473
6.695,-0.02522876502904358,-0.026409686530468695
6.7,-0.027750372809512237,-0.026548438394516257
6.705,-0.029096359343512276,-0.026693920191233816
6.71,-0.029162880600253342,-0.026839734594235085
6.715,-0.027858392191242223,-0.026979026555191295
6.72,-0.025263229566273065,-0.027105342703022662
6.725,-0.022435385069229003,-0.027217519628368807
6.73,-0.01933811772892829,-0.027314210217013447
6.735,-0.016809733205889563,-0.027398258883042894
6.74,-0.015150053892603342,-0.02747400915250591
6.745,-0.014969582868262393,-0.027548857066847225
6.75,-0.01602153411649916,-0.02762896473742972
6.755,-0.018746855785665123,-0.027722699016358043
6.76,-0.022513853957615713,-0.02783526828614612
6.765,-0.026616471186487915,-0.02796835064207856
6.77,-0.030700384205222125,-0.02812185256310467
6.775,-0.033287494133656774,-0.028288290033772957
6.78,-0.03406314883751468,-0.028458605777960527
6.785,-0.03254696194659141,-0.028621340587693486
6.79,-0.029557903566010853,-0.02876913010552354
6.795,-0.025501076497006704,-0.02889663548800857
6.8,-0.02202477574574223,-0.029006759366737286
6.805,-0.019366806792971526,-0.029103593400702142
6.81,-0.018170252518544875,-0.02919444466329487
6.815,-0.0184188583995694,-0.029286538955292717
6.82,-0.02027636533238519,-0.02938792078195464
6.825,-0.022770749001506333,-0.029501774526962173
6.83,-0.02584074459338656,-0.029630978249929107
6.835,-0.028400198940441587,-0.029772979244631313
6.84,-0.030115379350013047,-0.02992355614138138
6.845,-0.03002315692255039,-0.030073671925994132
6.85,-0.029480221488094763,-0.030221073033434607
6.855,-0.0284825041919541,-0.030363485554394377
6.86,-0.027684860974465122,-0.030501909859266704
6.865,-0.028811095377611305,-0.03064596533615476
6.87,-0.03172469721531317,-0.03080458882223133
6.875,-0.03555381464981033,-0.03098235789548038
6.88,-0.0393907861022579,-0.03117931182599167
6.885,-0.041896456564452546,-0.03138879410881393
6.89,-0.04120589140792679,-0.031594823565853566
6.895,-0.0376059226775434,-0.03178285317924128
6.9,-0.03225239299660772,-0.03194411514422432
6.905,-0.0282090331370033,-0.032085160309909336
6.91,-0.027416690146083493,-0.03222224376063975
6.915,-0.029844818717065534,-0.03237146785422508
6.92,-0.034231925765038446,-0.03254262748305027
6.925,-0.03850049780436119,-0.03273512997207208
6.93,-0.04079920551440913,-0.032939125999644124
6.935,-0.0398344454774549,-0.0331382982270314
6.94,-0.0357859817260072,-0.03331722813566143
6.945,-0.03033079813362306,-0.03346888212632955
6.95,-0.024494052773187513,-0.033591352390195485
6.955,-0.020307190577637583,-0.03369288834308368
6.96,-0.017092998184342602,-0.03377835333400538
6.965,-0.016420424317728388,-0.033860455455594025
6.97,-0.01809803336388422,-0.03395094562241345
6.975,-0.02124272524236274,-0.03405715924862526
6.98,-0.025691970462025447,-0.03418561910093539
6.985,-0.02980389391415274,-0.03433463857050616
6.99,-0.03338095012764856,-0.0345015433211444
6.995,-0.03481993870763247,-0.03467564301468256
7.0,-0.03382166985963891,-0.034844751363980755
7.005,-0.03091568512756154,-0.03499932978961856
7.01,-0.02701930944553043,-0.035134426336846214
7.015,-0.02367646538814358,-0.035252808663786925
7.02,-0.022270912889910267,-0.035364163228236475
7.025,-0.02296447863441088,-0.03547898562140853
7.03,-0.025248617184254894,-0.03560522870732981
7.035,-0.0286072766359304,-0.03574826509050946
7.04,-0.031992100309609466,-0.03590822559205751
7.045,-0.033975490674864973,-0.03607810304543183
7.05,-0.03444284038507114,-0.03625031724735719
7.055,-0.03382891954397632,-0.03641946184507707
7.06,-0.03324633567011539,-0.03658569352342765
7.065,-0.034286087460684046,-0.036757123960731074
7.07,-0.03797614291794443,-0.03694700467532079
7.075,-0.0438053976536756,-0.03716603166358917
7.08,-0.04995196667788631,-0.0374157914969786
7.085,-0.05269396606804789,-0.037679261327318844
7.09,-0.0495144206846968,-0.03792683343074233
7.095,-0.04211059914976722,-0.038137386426491164
7.1,-0.03368365191633894,-0.03830580468607286
7.105,-0.02747020390125259,-0.03844315570557912
7.11,-0.024172183806674883,-0.03856401662461249
7.115,-0.023875559631423172,-0.03868339442276961
7.12,-0.025967905294655338,-0.03881323394924289
7.125,-0.02943763769636489,-0.038960422137724715
7.13,-0.03207563649606723,-0.03912080032020505
7.135,-0.033204920508760935,-0.039286824922748854
7.14,-0.032208385393201866,-0.039447866849714866
7.145,-0.029437149483034903,-0.03959505259713004
7.15,-0.02575964661395613,-0.03972385083019982
7.155,-0.0215621541802115,-0.039831661601100875
7.16,-0.0182657717544281,-0.03992299045987301
7.165,-0.015159076152965134,-0.03999878584063784
7.17,-0.012766537497687839,-0.04006261852812628
7.175,-0.010571646327816174,-0.040115476759765366
7.18,-0.009765179232304133,-0.04016430265592688
7.185,-0.010275126290021497,-0.04021567828737699
7.19,-0.012153683528618611,-0.040276446705020084
7.195,-0.015558465987725758,-0.04035423903495871
7.2,-0.019381547198372814,-0.040451146770950575
7.205,-0.02285812403473345,-0.04056543739112424
7.21,-0.026018504333077157,-0.04069552991278963
7.215,-0.027837990759830247,-0.04083471986658878
7.22,-0.028385913418262045,-0.04097664943368009
7.225,-0.02758893326282786,-0.041114594099994226
7.23,-0.02558163952503564,-0.04124250229761941
7.235,-0.022972462891236833,-0.0413573646120756
7.24,-0.020021371979906645,-0.04145747147197513
7.245,-0.017213308972501503,-0.04154353801683763
7.25,-0.014717134778479447,-0.04161712369073003
7.255,-0.012752162755232957,-0.04168088450450619
7.26,-0.012071168856535017,-0.041741240348788865
7.265,-0.012778204075521802,-0.04180513136916647
7.27,-0.014352985555227606,-0.041876896296942606
7.275,-0.016589289373620447,-0.04195984274381071
7.28,-0.01886617276240131,-0.042054173607622716
7.285,-0.02132515775604986,-0.04216079939640296
7.29,-0.023550879122334906,-0.04227855379201463
7.295,-0.02502060265759194,-0.04240365680530259
7.3,-0.02612682613988105,-0.042534290936002
7.305,-0.02596224688399922,-0.042664102170422
7.31,-0.02486684191648904,-0.042788436380004444
7.315,-0.02322477966713515,-0.04290456027834012
7.32,-0.020719745025859677,-0.043008159003469416
7.325,-0.01871870181912818,-0.04310175251256507
7.33,-0.01695886676117861,-0.04318654684637096
7.335,-0.01639846387862589,-0.04326853916576409
7.34,-0.01737563970318563,-0.04335541736428002
7.345,-0.018950201120464274,-0.043450168369882344
7.35,-0.02108000642871389,-0.04355556840202591
7.355,-0.02321541368789435,-0.043671645470465384
7.36,-0.025346875535222912,-0.04379837984814151
7.365,-0.026459926693816256,-0.043930679481610585
7.37,-0.026973894581423286,-0.044065548954517704
7.375,-0.026287629021245026,-0.044196987099623934
7.38,-0.02479655320365953,-0.044320969865642226
7.385,-0.022620466575589117,-0.04443407219852017
7.39,-0.02017134347125012,-0.044534928915876425
7.395,-0.017807792976058508,-0.044623967880756725
7.4,-0.01548170511375537,-0.0447013764063255
7.405,-0.013725619940064696,-0.04477000450602582
7.41,-0.013598485870459512,-0.04483799693537813
7.415,-0.015487254521430955,-0.04491543320798528
7.42,-0.018493512884167205,-0.045007900772406115
7.425,-0.021733164000402105,-0.045116566592408126
7.43,-0.024634935445222984,-0.04523974126963424
7.435,-0.026527733480679255,-0.04537237993703763
7.44,-0.027423553309782803,-0.045509497703586546
7.445,-0.027057272143107707,-0.04564478406430208
7.45,-0.025594848960422963,-0.0457727583091042
7.455,-0.023345235037644248,-0.04588948448429241
7.46,-0.020699562534375125,-0.04599298229696429
7.465,-0.01783909679886493,-0.04608217778095861
7.47,-0.01569228999002601,-0.04616063923090875
7.475,-0.0133629654313193,-0.046227454058065345
7.48,-0.01177977711980848,-0.046286352943664386
7.485,-0.011602423924097712,-0.046344365063284876
7.49,-0.012739713714542357,-0.046408063631857586
7.495,-0.015584460475633274,-0.04648598593423575
7.5,-0.01899982406397212,-0.04658098505455561
7.505,-0.022902681387660922,-0.046695498461493914
7.51,-0.026564333707744813,-0.04682832013003264
7.515,-0.02927486244975407,-0.0469746944422814
7.52,-0.030936645256471187,-0.04712937766856376
7.525,-0.030593695712064883,-0.04728234614712409
7.53,-0.028852558441810117,-0.04742660893933314
7.535,-0.026004613928734755,-0.04755663200897681
7.54,-0.02261219769489123,-0.04766969299745127
7.545,-0.019320240550040894,-0.047766294200201474
7.55,-0.016340243799843283,-0.04784799541920069
7.555,-0.013897661231799769,-0.04791748372535969
7.56,-0.012775269608912444,-0.047981360073404256
7.565,-0.013045821806662822,-0.04804658918243757
7.57,-0.014806032873527167,-0.04812061934680521
7.575,-0.01688564101332875,-0.048205047551871855
7.58,-0.019373727548161856,-0.048301916189612666
7.585,-0.021905137701893996,-0.04841144187812214
7.59,-0.024112628644970123,-0.04853200502134698
7.595,-0.025935366509069,-0.04866168185389233
7.6,-0.026647520822563126,-0.04879491945800514
7.605,-0.026559752160624672,-0.048927718218808265
7.61,-0.02533378274645519,-0.04905438713254054
7.615,-0.023415006183302795,-0.04917146216345705
7.62,-0.020774304912510266,-0.04927533368801961
7.625,-0.018452479819405312,-0.04936759608711663
7.63,-0.016457476807638673,-0.04944988347115484
7.635,-0.015272119814852339,-0.0495262440702291
7.64,-0.015446083275742118,-0.04960347448660781
7.645,-0.016575056198005006,-0.04968634976759784
7.65,-0.01842367568926966,-0.04977846814604419
7.655,-0.020518342844808937,-0.04988105986026824
7.66,-0.02259682556441981,-0.04999404398809034
7.665,-0.024229807551715558,-0.05011519302584892
7.67,-0.025221218482505803,-0.050241299118261445
7.675,-0.025342245240406965,-0.05036801034446348
7.68,-0.024550542807954212,-0.05049076305850326
7.685,-0.023021952780835128,-0.05060587282240744
7.69,-0.02109343702813257,-0.0507113400075481
7.695,-0.018850093063323144,-0.05080559047286472
7.7,-0.01670848282664346,-0.05088913288699794
7.705,-0.01457683890577918,-0.05096201708152683
7.71,-0.012959102050181059,-0.05102681259177773
7.715,-0.012241292841827274,-0.051088019055986866
7.72,-0.01265693691959479,-0.05115130374058483
7.725,-0.0139876190183143,-0.051221241835676404
7.73,-0.01609716484012541,-0.05130172765987703
7.735,-0.018687609577033696,-0.0513951657077622
7.74,-0.02134058305373917,-0.0515018686230309
7.745,-0.023265868249707406,-0.05161819796427944
7.75,-0.02445804548855293,-0.051740488191722195
7.755,-0.02460460615470282,-0.05186351122249572
7.76,-0.023668750922754805,-0.051981854977109485
7.765,-0.022223448552713833,-0.05209297221987305
7.77,-0.02025150147983379,-0.05219422972727222
7.775,-0.017858319113763947,-0.05228352132284104
7.78,-0.016024016152640083,-0.052363641403604236
7.785,-0.013900282683334203,-0.05243314281702091
7.79,-0.012151852682983506,-0.05249390208043583
7.795,-0.010606695416635517,-0.052546935557519
7.8,-0.009348801433052842,-0.05259367956468426
7.805,-0.008131784290210654,-0.052634338486135315
7.81,-0.0074555367945679935,-0.052671616170108154
7.815,-0.007202396321981173,-0.05270762815171806
7.82,-0.00739516816550014,-0.05274460399254556
7.825,-0.007920477783258526,-0.052784206381461855
7.83,-0.008656266782207211,-0.05282748771537289
7.835,-0.009526622052885602,-0.05287512082563731
7.84,-0.010664658619205637,-0.05292844411873334
7.845,-0.012026422141321888,-0.05298857622943995
7.85,-0.013331593498856846,-0.05305523419693423
7.855,-0.014850069759514023,-0.053129484545731805
7.86,-0.016602087220655492,-0.053212494981835085
7.865,-0.01809793042196234,-0.0533029846339449
7.87,-0.0195364557153089,-0.05340066691252145
7.875,-0.02050756849159779,-0.05350320475497943
7.88,-0.020596671948228045,-0.05360618811472057
7.885,-0.02005179711881413,-0.05370644710031464
7.89,-0.01888810738293558,-0.05380088763722932
7.895,-0.01743282531415608,-0.0538880517638001
7.9,-0.01592631968616752,-0.053967683362230935
7.905,-0.014700721781799101,-0.05404118697113993
7.91,-0.013942231223037282,-0.054110898127255114
7.915,-0.013609932235115094,-0.05417894778843069
7.92,-0.013768001234642198,-0.054247787794603895
7.925,-0.01446615436044488,-0.05432011856640612
7.93,-0.015606416656610576,-0.05439815064968918
7.935,-0.017292109830523296,-0.05448461119884179
7.94,-0.019222548659637316,-0.05458072394213998
7.945,-0.02099895206144222,-0.054685718702447185
7.95,-0.02256357080387794,-0.05479853655646658
7.955,-0.023883740040112914,-0.05491795525666714
7.96,-0.02482118222974365,-0.05504206116781586
7.965,-0.02550790281790978,-0.05516960068190541
7.97,-0.025669073637296373,-0.05529794605009189
7.975,-0.026141379249404476,-0.05542865294633891
7.98,-0.026066073821609477,-0.055558983315446966
7.985,-0.02671581425734505,-0.055692562386733695
7.99,-0.02682298081154273,-0.05582667729079141
7.995,-0.026833485435946772,-0.055960844717971144
8.0,-0.026590667435165357,-0.05609379805514697
8.005,-0.025743716205387703,-0.056222516636173905
8.01,-0.024282808335133174,-0.056343930677849575
8.015,-0.022366871689166814,-0.05645576503629541
8.02,-0.020577188398798216,-0.0565586509782894
8.025,-0.018722726184598765,-0.0566522646092124
8.03,-0.016952096368824148,-0.05673702509105651
8.035,-0.015508950664469967,-0.05681456984437887
8.04,-0.014153828003662983,-0.056885338984397175
8.045,-0.012912653119110601,-0.05694990224999273
8.05,-0.011712174243122172,-0.057008463121208344
8.055,-0.010733136839634557,-0.057062128805406516
8.06,-0.009685862789985086,-0.05711055811935644
8.065,-0.008696366118202622,-0.05715403994994746
8.07,-0.007741938001353707,-0.05719274963995422
8.075,-0.006813581900786281,-0.05722681754945816
8.08,-0.005842695322849228,-0.05725603102607241
8.085,-0.004890416790357389,-0.057280483110024184
8.09,-0.004032461698261469,-0.0573006454185155
8.095,-0.0032089942987681957,-0.05731669039000934
8.1,-0.002507788756998321,-0.057329229333794335
8.105,-0.0019760406150898338,-0.057339109536869784
8.11,-0.001569145373551671,-0.05734695526373754
8.115,-0.0013188988967008767,-0.05735354975822104
8.12,-0.0013509420334155006,-0.057360304468388114
8.125,-0.0013252097666256542,-0.05736693051722124
8.13,-0.001507278356530013,-0.0573744669090039
8.135,-0.0017804321146937,-0.05738336906957737
8.14,-0.002163471073130321,-0.05739418642494302
8.145,-0.0025429764206640814,-0.057406901307046336
8.15,-0.0028234606511793837,-0.05742101861030223
8.155,-0.0031692063138917628,-0.05743686464187169
8.16,-0.003494331665575129,-0.05745433630019956
8.165,-0.0037115978001716504,-0.05747289428920042
8.17,-0.0039471778913231165,-0.057492630178657037
8.175,-0.0041778063791983195,-0.057513519210553025
8.18,-0.00424462320489724,-0.057534742326577515
8.185,-0.0044112031620116435,-0.05755679834238757
8.19,-0.004491521694841146,-0.05757925595086178
8.195,-0.004491162221487388,-0.05760171176196922
8.2,-0.004339885556848411,-0.05762341118975346
8.205,-0.004219444696814311,-0.05764450841323753
8.21,-0.004169826012671366,-0.057665357543300884
8.215,-0.004234451119018536,-0.05768652979889597
8.22,-0.0044164818141772845,-0.05770861220796686
8.225,-0.004786660331236471,-0.05773254550962304
8.23,-0.005276694981038281,-0.05775892898452823
8.235,-0.005929768032273417,-0.0577885778246896
8.24,-0.0067764847693045525,-0.05782246024853612
8.245,-0.00760398569046054,-0.05786048017698842
8.25,-0.00868098385882792,-0.05790388509628256
8.255,-0.00966976713758107,-0.057952233931970465
8.26,-0.010849944935941902,-0.05800648365665017
8.265,-0.01190661324160446,-0.058066016722858195
8.27,-0.013048570666485128,-0.05813125957619063
8.275,-0.014066845642360019,-0.05820159380440242
8.28,-0.014538041831800247,-0.058274284013561425
8.285,-0.01471982134981705,-0.058347883120310515
8.29,-0.014335190831162258,-0.05841955907446632
8.295,-0.013676378903998285,-0.05848794096898631
8.3,-0.01273921563976688,-0.05855163704718515
8.305,-0.012039354327917362,-0.05861183381882474
8.31,-0.011144194566632239,-0.0586675547916579
8.315,-0.010167210447375256,-0.05871839084389478
8.32,-0.0092690057070005,-0.05876473587242979
8.325,-0.008410612158946675,-0.058806788933224524
8.33,-0.007747819753366928,-0.05884552803199136
8.335,-0.0069278880354858305,-0.05888016747216879
8.34,-0.006419298735908167,-0.05891226396584833
8.345,-0.0057732379519290725,-0.05894113015560798
8.35,-0.005306126113323918,-0.058967660786174596
8.355,-0.004836818026247252,-0.05899184487630583
8.36,-0.0048807557236636104,-0.05901624865492414
8.365,-0.005377158614099839,-0.05904313444799465
8.37,-0.0063667557193346274,-0.05907496822659132
8.375,-0.007642173295654123,-0.05911317909306959
8.38,-0.00922264002658978,-0.059159292293202534
8.385,-0.011464742375272086,-0.0592166160050789
8.39,-0.01384044468004846,-0.05928581822847914
8.395,-0.01644543958492085,-0.05936804542640375
8.4,-0.01871818608314391,-0.05946163635681947
8.405,-0.02029219292562771,-0.0595630973214476
8.41,-0.021188713112710974,-0.05966904088701115
8.415,-0.02128466632530909,-0.0597754642186377
8.42,-0.020779875303117888,-0.05987936359515329
8.425,-0.019722664441705225,-0.059977976917361814
8.43,-0.018330035094279752,-0.060069627092833214
8.435,-0.016601484939183005,-0.060152634517529134
8.44,-0.014995363965623405,-0.06022761133735725
8.445,-0.013346606717591194,-0.060294344370945205
8.45,-0.011844779309583364,-0.06035356826749313
8.455,-0.010581113507218054,-0.060406473835029215
8.46,-0.009901619033199041,-0.06045598193019521
8.465,-0.009978319266453772,-0.06050587352652748
8.47,-0.0107684793754941,-0.06055971592340495
8.475,-0.012322461393105517,-0.06062132823037048
8.48,-0.01410286893393895,-0.06069184257504018
8.485,-0.01603573002064745,-0.06077202122514341
8.49,-0.018099325199884133,-0.060862517851142835
8.495,-0.02006178259141289,-0.0609628267640999
8.5,-0.021776202588301236,-0.0610717077770414
8.505,-0.023061825014306377,-0.06118701690211293
8.51,-0.02372713693940113,-0.061305652586809936
8.515,-0.023429411850425134,-0.061422799646062065
8.52,-0.02277744419278209,-0.06153668686702598
8.525,-0.021356749309413458,-0.061643470613573045
8.53,-0.019432099483674147,-0.061740631110991415
8.535,-0.018037146230661067,-0.061830816842144726
8.54,-0.0168065550269736,-0.061914849617279596
8.545,-0.01668695142568986,-0.06199828437440805
8.55,-0.017316241070019882,-0.06208486557975815
8.555,-0.0188415386791688,-0.062179073273153994
8.56,-0.020929325019030654,-0.06228371989824914
8.565,-0.023186518836744992,-0.06239965249243287
8.57,-0.02513080456037595,-0.06252530651523475
8.575,-0.026461200841931706,-0.0626576125194444
8.58,-0.027095589481532227,-0.06279309046685207
8.585,-0.026525408496757802,-0.06292571750933586
8.59,-0.02517858014375708,-0.06305161041005465
8.595,-0.023024591855490863,-0.0631667333693321
8.6,-0.020593308441886577,-0.06326969991154154
8.605,-0.018196830627436694,-0.06336068406467872
8.61,-0.015992628914008423,-0.06344064720924876
8.615,-0.01477510467379607,-0.06351452273261775
8.62,-0.014843223847198437,-0.06358873885185373
8.625,-0.01614676711317304,-0.0636694726874196
8.63,-0.018548587414251846,-0.06376221562449086
8.635,-0.021552334249521424,-0.06386997729573847
8.64,-0.024218533683419693,-0.06399106996415557
8.645,-0.026367919351474197,-0.06412290956091293
8.65,-0.02732544352353891,-0.06425953677853063
8.655,-0.026940083851201307,-0.06439423719778664
8.66,-0.025635646047934935,-0.06452241542802631
8.665,-0.02331754674831529,-0.06463900316176789
8.67,-0.020804491034582397,-0.0647430256169408
8.675,-0.01788878294092585,-0.06483246953164543
8.68,-0.015728266674635883,-0.0649111108650186
8.685,-0.01339117372324344,-0.06497806673363482
8.69,-0.01164456027334107,-0.06503628953500153
8.695,-0.01069917042460686,-0.06508978538712457
8.7,-0.010145813084127661,-0.06514051445254519
8.705,-0.010423167070772711,-0.06519263028789907
8.71,-0.010992269505839388,-0.06524759163542826
8.715,-0.012269243546737254,-0.06530893785316194
8.72,-0.013732086188724048,-0.06537759828410557
8.725,-0.015268843303561302,-0.06545394250062336
8.73,-0.017434894402189743,-0.06554111697263432
8.735,-0.019411271389806684,-0.06563817332958335
8.74,-0.021605909552439583,-0.06574620287734555
8.745,-0.023415399825173145,-0.06586327987647142
8.75,-0.02432683469414277,-0.06598491404994214
8.755,-0.024132622399475962,-0.06610557716193952
8.76,-0.022972682933239178,-0.06622044057660571
8.765,-0.021230387059620017,-0.06632659251190381
8.77,-0.019238541027801304,-0.06642278521704283
8.775,-0.017511583055632926,-0.06651034313232099
8.78,-0.016212232863942754,-0.0665914042966407
8.785,-0.015312292026159274,-0.0666679657567715
8.79,-0.015066433282364402,-0.06674329792318331
8.795,-0.015222097360095494,-0.0668194084099838
8.8,-0.015969199125048836,-0.06689925440560904
8.805,-0.01720406973805801,-0.06698527475429933
8.81,-0.018941645672578365,-0.06707998298266223
8.815,-0.021037500489689748,-0.06718517048511068
8.82,-0.023351048245249292,-0.06730192572633692
8.825,-0.02494559536802949,-0.06742665370317708
8.83,-0.02590824667596826,-0.0675561949365569
8.835,-0.025917761352870473,-0.06768578374332127
8.84,-0.024754099017894587,-0.06780955423841073
8.845,-0.02303088910903273,-0.06792470868395589
8.85,-0.020463465507942688,-0.0680270260114956
8.855,-0.018190916907329106,-0.06811798059603225
8.86,-0.015886609330131005,-0.0681974136426829
8.865,-0.013656766739850956,-0.06826569747638217
8.87,-0.011886467673856312,-0.06832512981475145
8.875,-0.010078543709704452,-0.06837552253329997
8.88,-0.00866756168343909,-0.06841886034171715
8.885,-0.007504408760556252,-0.06845638238551995
8.89,-0.0065082052881723544,-0.0684889234119608
8.895,-0.005636951631240522,-0.06851710817011701
8.9,-0.00494685364922399,-0.06854184243836313
8.905,-0.004341513190844272,-0.06856355000431735
8.91,-0.003835396228067134,-0.0685827269854577
8.915,-0.003295521144099975,-0.06859920459117819
8.92,-0.0029833576338975094,-0.06861412137934768
8.925,-0.0026155485566080267,-0.06862719912213072
8.93,-0.0023313866487383633,-0.06863885605537441
8.935,-0.0021206572893875913,-0.06864945934182135
8.94,-0.001761868583792813,-0.06865826868474031
8.945,-0.001529262739205787,-0.06866591499843634
8.95,-0.001041715579020078,-0.06867112357633146
8.955,-0.00040526064992626987,-0.06867314987958108
8.96,0.0003128659114044295,-0.06867158555002406
8.965,0.0010654996834787887,-0.06866625805160666
8.97,0.0019680374317173543,-0.06865641786444807
8.975,0.0029499734772748,-0.0686416679970617
8.98,0.004085440718377457,-0.06862124079346982
8.985,0.0055023090317481765,-0.06859372924831107
8.99,0.006915470834820668,-0.06855915189413697
8.995,0.008353456223717604,-0.06851738461301837
9.0,0.0100054948968692,-0.06846735713853402
9.005,0.012264080488366828,-0.06840603673609219
9.01,0.01566160030873876,-0.0683277287345485
9.015,0.021374184284474147,-0.06822085781312613
9.02,0.031940132511380656,-0.06806115715056923
9.025,0.05181299532190877,-0.06780209217395969
9.03,0.0877869289931328,-0.06736315752899402
9.035,0.09687907970282805,-0.06687876213047989
9.04,0.08531677220496017,-0.06645217826945508
9.045,0.04954656880393053,-0.06620444542543542
9.05,0.02836562680867801,-0.06606261729139203
9.055,0.016998933050413622,-0.06597762262613997
9.06,0.010169794618982262,-0.06592677365304506
9.065,0.0059661319329419,-0.06589694299338035
9.07,0.002693165327659093,-0.06588347716674205
9.075,0.00032921362733846624,-0.06588183109860536
9.08,-0.0017754172588133148,-0.06589070818489942
9.085,-0.003733312063732549,-0.06590937474521807
9.09,-0.005336405904106831,-0.06593605677473861
9.095,-0.007013594290402997,-0.06597112474619063
9.1,-0.008468587779298481,-0.06601346768508712
9.105,-0.009856152895566364,-0.06606274844956495
9.11,-0.010993216011503278,-0.06611771452962245
9.115,-0.011848931756041865,-0.06617695918840266
9.12,-0.012407068127755955,-0.06623899452904145
9.125,-0.012797186895032142,-0.0663029804635166
9.13,-0.012865109530202588,-0.06636730601116762
9.135,-0.012607162438888505,-0.06643034182336206
9.14,-0.012128966723180475,-0.06649098665697796
9.145,-0.01158752326436801,-0.0665489242732998
9.15,-0.010860565016488173,-0.06660322709838223
9.155,-0.010025270095204864,-0.06665335344885827
9.16,-0.009379799878667302,-0.0667002524482516
9.165,-0.008520606165855319,-0.06674285547908088
9.17,-0.007876012069495964,-0.06678223553942836
9.175,-0.0072596899619798835,-0.06681853398923826
9.18,-0.006674163113500372,-0.06685190480480575
9.185,-0.0061818512178927676,-0.06688281406089522
9.19,-0.005592376034596265,-0.0669107759410682
9.195,-0.005219751430733587,-0.06693687469822186
9.2,-0.004689392838351785,-0.06696032166241361
9.205,-0.0042738700737349,-0.0669816910127823
9.21,-0.0038721075414472274,-0.06700105155048953
9.215,-0.003575188516109449,-0.06701892749307008
9.22,-0.0032377989267426475,-0.06703511648770379
9.225,-0.0030772045144309822,-0.06705050251027594
9.23,-0.0031375813635264945,-0.06706619041709358
9.235,-0.003379449621987187,-0.0670830876652035
9.24,-0.0037707635552948777,-0.06710194148297999
9.245,-0.0042548838614067256,-0.06712321590228702
9.25,-0.004933313637867638,-0.06714788247047636
9.255,-0.005479589181257724,-0.06717528041638264
9.26,-0.006459432763723191,-0.06720757758020125
9.265,-0.0072698377553303975,-0.0672439267689779
9.27,-0.008289004410818148,-0.067285371791032
9.275,-0.009580175541324886,-0.06733327266873862
9.28,-0.010918383445503044,-0.06738786458596614
9.285,-0.012432201991390807,-0.0674500255959231
9.29,-0.01370418739069971,-0.06751854653287659
9.295,-0.014876692190183107,-0.06759292999382752
9.3,-0.01546467503312436,-0.06767025336899313
